User-added Candidate,LINCS Analog,LINCS Analog Name,Cell Line,Concordance,Similarity
ZINC55334367,LSM-2824,Kenpaullone,PHH,0.259,0.88
CHEMBL250924,LSM-3725,VU0418947-2,PC3,0.256,0.88
ZINC23549996,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.88
ZINC26576406,LSM-21614,SDZ-201106,YAPC,0.249,0.88
ZINC20618024,LSM-2314,SC-560,HT29,0.244,0.88
ZINC38811800,LSM-15379,SR-2640,MCF7,0.238,0.88
ZINC34930290,LSM-1627,MLS-0351065.0001,HT29,0.232,0.88
ZINC63217504,LSM-2332,MLS003568132,A549,0.23,0.88
ZINC33318037,LSM-2332,MLS003568132,A549,0.23,0.88
ZINC40569053,LSM-2825,NCGC00161790-01,A375,0.224,0.88
ZINC54644401,LSM-4909,MAYBRIDGE4_001867,HEPG2,0.213,0.88
ZINC33085505,LSM-4909,MAYBRIDGE4_001867,HEPG2,0.213,0.88
ZINC33085491,LSM-4909,MAYBRIDGE4_001867,HEPG2,0.213,0.88
ZINC33266852,LSM-5381,Neurodazine,MCF7,0.201,0.88
ZINC03364966,LSM-43196,AGK 2,SW948,0.331,0.879
ZINC22061070,LSM-6182,"376348-65-1, Uk-427857, uk427857",T3M10,0.316,0.879
ZINC40885974,LSM-4215,SIB1757,A375,0.301,0.879
ZINC62922218,LSM-2171,Tremorine,HT29,0.299,0.879
ZINC66870846,LSM-2171,Tremorine,HT29,0.299,0.879
ZINC61174842,LSM-2312,MLS003448145,A375,0.291,0.879
ZINC01043970,LSM-4899,ST014147,VCAP,0.285,0.879
ZINC12346800,LSM-3897,MLS002699921,MCF7,0.274,0.879
CHEMBL105053,LSM-2623,NCGC00011940,MCF7,0.269,0.879
ZINC59795110,LSM-3579,11K-629S,NPC,0.257,0.879
ZINC06357675,LSM-4963,Prenylamine,MCF7,0.257,0.879
ZINC15275315,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.879
ZINC39686323,LSM-4172,GW7647,HA1E,0.246,0.879
ZINC15841680,LSM-2263,MLS002699918,PC3,0.241,0.879
ZINC35002060,LSM-45353,"N-{3-[(4-methoxyphenyl)amino]-1,4-dioxo-1,4-dihydronaphthalen-2-yl}acetamide",CD34,0.227,0.879
ZINC48336337,LSM-45323,,HL60,0.207,0.879
ZINC20425690,LSM-36985,4-[1-(2-Thienyl)cyclohexyl]morpholine,NPC,0.203,0.879
ZINC36156010,LSM-4487,Alpha-Tochopherol,A549,0.202,0.879
ZINC33250170,LSM-5381,Neurodazine,MCF7,0.201,0.879
ZINC09427460,LSM-5381,Neurodazine,MCF7,0.201,0.879
ZINC02897819,LSM-45952,"Dihydroorotate Dehydrogenase Inhibitor, Brequinar",MCF7,0.168,0.879
ZINC06600845,LSM-43112,AC1NSOND,A549,0.392,0.878
ZINC58915008,LSM-43288,JNK-IN-2,MDAMB231,0.36,0.878
ZINC00958446,LSM-4570,"8,10-Dimethyl-4-(2-methylphenyl)-3,4-dihydro-1H-pyrido[3',2':4,5]thieno[3,2-e][1,4]diazepine-2,5-dione",VCAP,0.324,0.878
CHEMBL178265,LSM-42778,Neratinib,YAPC,0.323,0.878
CHEMBL178265,LSM-42778,Neratinib,YAPC,0.323,0.878
ZINC40270313,LSM-3950,KUC104129,VCAP,0.316,0.878
ZINC10220549,LSM-45107,ALD1-H_001117,NPC,0.315,0.878
ZINC22699382,LSM-1081,PDK1 Inhibitor,PC3,0.313,0.878
ZINC10691683,LSM-5123,Salermide,SNU1040,0.312,0.878
ZINC13661935,LSM-2382,UNII-BXU45ZH6LI,PC3,0.308,0.878
ZINC14549155,LSM-4849,ZINC02419385,MCF7,0.306,0.878
ZINC09861369,LSM-6215,CHEMBL3186197,HCT116,0.301,0.878
ZINC63757993,LSM-1614,CHEBI:48565,A549,0.293,0.878
ZINC63974603,LSM-1614,CHEBI:48565,A549,0.293,0.878
CHEMBL196438,LSM-3513,ZM323881,HCC515,0.287,0.878
ZINC17972435,LSM-36786,CHEMBL2381520,NPC,0.27,0.878
ZINC04927336,LSM-45755,Docosanoic acid,HELA,0.263,0.878
ZINC20532100,LSM-45755,Docosanoic acid,HELA,0.263,0.878
ZINC67461469,LSM-45755,Docosanoic acid,HELA,0.263,0.878
ZINC66704544,LSM-45755,Docosanoic acid,HELA,0.263,0.878
ZINC66704546,LSM-45755,Docosanoic acid,HELA,0.263,0.878
ZINC63884924,LSM-45755,Docosanoic acid,HELA,0.263,0.878
ZINC22824482,LSM-4706,F1566-0341,NEU,0.257,0.878
ZINC38903373,LSM-45445,Betrixaban,YAPC,0.25,0.878
ZINC38903376,LSM-45445,Betrixaban,YAPC,0.25,0.878
ZINC06195248,LSM-1194,TIE2 Kinase Inhibitor,NEU,0.244,0.878
ZINC06195275,LSM-1194,TIE2 Kinase Inhibitor,NEU,0.244,0.878
ZINC64611197,LSM-3219,Ntzdpa,A549,0.244,0.878
ZINC14921206,LSM-45476,,PC3,0.236,0.878
ZINC15959269,LSM-2332,MLS003568132,A549,0.23,0.878
ZINC39637286,LSM-12093,BRD-K60637442,A549,0.209,0.878
ZINC35741608,LSM-12093,BRD-K60637442,A549,0.209,0.878
ZINC39637285,LSM-12093,BRD-K60637442,A549,0.209,0.878
ZINC04229915,LSM-1884,MLS002576689,MCF7,0.206,0.878
ZINC16712900,LSM-1884,MLS002576689,MCF7,0.206,0.878
ZINC16712901,LSM-1884,MLS002576689,MCF7,0.206,0.878
ZINC05954002,LSM-3825,KUC104122,PC3,0.196,0.878
ZINC02204503,LSM-45360,,VCAP,0.179,0.878
ZINC06737892,LSM-4638,ST081814,HEPG2,0.174,0.878
ZINC40796966,LSM-3826,TCS-359,A549,0.171,0.878
ZINC57315651,LSM-3826,TCS-359,A549,0.171,0.878
ZINC16474238,LSM-3826,TCS-359,A549,0.171,0.878
ZINC05963664,LSM-5642,Monobenzone,PC3,0.165,0.878
ZINC18107196,LSM-6186,STK064652,PC3,0.341,0.877
ZINC02274227,LSM-3317,Linopirdine,A549,0.305,0.877
ZINC39980046,LSM-4641,4-Ethoxy-n-[3-(phenylamino)quinoxalin-2-yl]benzenesulfonamide,PC3,0.298,0.877
ZINC59447193,LSM-2312,MLS003448145,A375,0.291,0.877
ZINC64061568,LSM-44973,CID 6167421,ASC,0.284,0.877
ZINC28048808,LSM-3515,CHEMBL1456973,HT29,0.283,0.877
ZINC02915242,LSM-1164,CHEMBL3182395,ASC,0.259,0.877
ZINC38966609,LSM-1149,SCHEMBL570779,HEPG2,0.25,0.877
ZINC38966610,LSM-1149,SCHEMBL570779,HEPG2,0.25,0.877
ZINC38978992,LSM-1149,SCHEMBL570779,HEPG2,0.25,0.877
ZINC38978994,LSM-1149,SCHEMBL570779,HEPG2,0.25,0.877
ZINC16265578,LSM-2263,MLS002699918,PC3,0.241,0.877
ZINC63253361,LSM-2332,MLS003568132,A549,0.23,0.877
ZINC63885862,LSM-36861,Sirtinol,NPC,0.22,0.877
ZINC03529820,LSM-42970,MLS001060805,A375,0.215,0.877
ZINC22532683,LSM-1201,NVP-BHG712,PC3,0.345,0.876
ZINC22742842,LSM-1201,NVP-BHG712,PC3,0.345,0.876
ZINC63234393,LSM-1081,PDK1 Inhibitor,PC3,0.313,0.876
ZINC01586845,LSM-1080,TORIN-2,VCAP,0.311,0.876
ZINC00666599,LSM-6708,Rebastinib,A549,0.298,0.876
ZINC17636393,LSM-1135,Linsitinib,SKBR3,0.287,0.876
ZINC08595169,LSM-2051,Catechin Pentabenzoate,A549,0.279,0.876
ZINC39945318,LSM-3382,T 98475,HCC515,0.274,0.876
ZINC39945319,LSM-3382,T 98475,HCC515,0.274,0.876
ZINC17197592,LSM-1873,MLS002264411,HCC515,0.257,0.876
ZINC58153946,LSM-45291,Conivaptan HCl,YAPC,0.242,0.876
CHEMBL178312,LSM-45980,TG 100801,MCF7,0.231,0.876
CHEMBL178312,LSM-45980,TG 100801,MCF7,0.231,0.876
ZINC13810194,LSM-4923,BIX-01338,MCF7,0.169,0.876
ZINC13810194,LSM-4923,BIX-01338,MCF7,0.169,0.876
ZINC20719627,LSM-2415,MLS000581978,A549,0.393,0.875
ZINC14957858,LSM-1045,A-443654,A549,0.376,0.875
ZINC44075889,LSM-5344,Mocetinostat,PC3,0.374,0.875
ZINC03875735,LSM-2913,Parachlorophenol,VCAP,0.367,0.875
ZINC34618050,LSM-2913,Parachlorophenol,VCAP,0.367,0.875
ZINC62925621,LSM-2171,Tremorine,HT29,0.299,0.875
ZINC38659200,LSM-6708,Rebastinib,A549,0.298,0.875
ZINC40490291,LSM-5029,Oxyphenbutazone,NPC,0.294,0.875
ZINC43415052,LSM-2929,Triclosan,A375,0.29,0.875
ZINC35544641,LSM-2929,Triclosan,A375,0.29,0.875
ZINC60427162,LSM-42879,MEK1/2 Inhibitor,HCC515,0.288,0.875
ZINC09472378,LSM-2544,MLS002473642,HA1E,0.285,0.875
ZINC09423405,LSM-43087,ST072947,NPC,0.284,0.875
ZINC12009208,LSM-43087,ST072947,NPC,0.284,0.875
ZINC08820983,LSM-3244,SMR000047763,VCAP,0.282,0.875
ZINC03765586,LSM-1171,ZINC77024257,PC3,0.281,0.875
ZINC18106908,LSM-4574,ST50073310,ASC,0.278,0.875
ZINC08845569,LSM-5829,IC-87114,VCAP,0.277,0.875
ZINC08845569,LSM-5829,IC-87114,VCAP,0.277,0.875
ZINC39609111,LSM-6211,CHEMBL416418,HT29,0.276,0.875
ZINC43313972,LSM-4893,Parbendazole,SKMEL1,0.274,0.875
ZINC54157962,LSM-1359,Phensuximide,HA1E,0.272,0.875
ZINC20732819,LSM-1387,Praziquantel,HA1E,0.268,0.875
ZINC13122227,LSM-2834,MRS 1220,HT29,0.264,0.875
ZINC04834143,LSM-3015,Bezafibrate,MCF7,0.26,0.875
ZINC07006540,LSM-3015,Bezafibrate,MCF7,0.26,0.875
ZINC35840413,LSM-45429,TOFA,YAPC,0.259,0.875
ZINC39920712,LSM-4862,MLS-0315871.0001,VCAP,0.259,0.875
ZINC39920713,LSM-4862,MLS-0315871.0001,VCAP,0.259,0.875
ZINC01121728,LSM-1680,Metolazone,HELA,0.259,0.875
ZINC18168513,LSM-3357,SB 218795,A549,0.259,0.875
ZINC22185794,LSM-45387,,MCF7,0.258,0.875
ZINC18199504,LSM-42780,GSK-3 Inhibitor IX,MCF10A,0.258,0.875
ZINC66864828,LSM-45622,VGX-1027,HELA,0.257,0.875
ZINC07597692,LSM-4522,STK139544,ASC,0.257,0.875
ZINC05377560,LSM-5309,Daph,VCAP,0.255,0.875
ZINC09296883,LSM-3838,Scandenin,HCC515,0.254,0.875
ZINC49201328,LSM-4024,MY 5445,MCF7,0.251,0.875
ZINC20974567,LSM-2344,KUC104493,HCC515,0.248,0.875
ZINC65192997,LSM-2820,SMR000031368,PC3,0.247,0.875
ZINC37675720,LSM-1498,Iocetamic acid,VCAP,0.246,0.875
ZINC01727455,LSM-3219,Ntzdpa,A549,0.244,0.875
ZINC35419127,LSM-3219,Ntzdpa,A549,0.244,0.875
ZINC38651881,LSM-4584,ZINC04084020,MCF7,0.237,0.875
ZINC00373854,LSM-5342,Fentiazac,HELA,0.235,0.875
ZINC40091264,LSM-4009,MLS000106215,HA1E,0.235,0.875
ZINC49881228,LSM-3612,4-[(6-Amino-4-pyrimidinyl)amino]benzenesulfonamide,A549,0.234,0.875
ZINC16311179,LSM-4554,F0605-0375,HA1E,0.23,0.875
ZINC45726726,LSM-2332,MLS003568132,A549,0.23,0.875
ZINC38656160,LSM-1228,EO 1428,VCAP,0.229,0.875
ZINC38656133,LSM-1228,EO 1428,VCAP,0.229,0.875
ZINC16700057,LSM-42868,MLS-0091943.0001,HEPG2,0.229,0.875
ZINC06391408,LSM-4513,CBKINASE1_008949,HCC515,0.229,0.875
ZINC63818965,LSM-5774,Vatalanib,PC3,0.227,0.875
ZINC20276429,LSM-1732,Liquiritigenin Dimethyl Ether,HT29,0.227,0.875
ZINC20275558,LSM-12376,BRD-K64622657,MCF7,0.224,0.875
ZINC20275564,LSM-12376,BRD-K64622657,MCF7,0.224,0.875
ZINC33729282,LSM-12376,BRD-K64622657,MCF7,0.224,0.875
ZINC33729283,LSM-12376,BRD-K64622657,MCF7,0.224,0.875
ZINC20275552,LSM-12376,BRD-K64622657,MCF7,0.224,0.875
ZINC36510601,LSM-12376,BRD-K64622657,MCF7,0.224,0.875
ZINC45918765,LSM-3503,AF 1312TS,HA1E,0.224,0.875
ZINC48670552,LSM-2050,CID755673,VCAP,0.223,0.875
ZINC49124050,LSM-2050,CID755673,VCAP,0.223,0.875
ZINC15673371,LSM-1443,MR-16728,HT29,0.223,0.875
ZINC06578610,LSM-4067,KUC103881,PC3,0.222,0.875
ZINC05482318,LSM-4751,856437-59-7,PC3,0.212,0.875
ZINC39359427,LSM-3954,MLS-0425618.0001,MCF7,0.207,0.875
ZINC02977224,LSM-4317,CHEMBL599255,ASC,0.205,0.875
ZINC14745476,LSM-3937,BRD-K86727142-001-06-6,SKB,0.204,0.875
ZINC07426883,LSM-3937,BRD-K86727142-001-06-6,SKB,0.204,0.875
ZINC12880834,LSM-4833,AC1NL2CS,A375,0.195,0.875
ZINC40448080,LSM-4192,Tetrabromobenzotriazole,HA1E,0.184,0.875
ZINC12340563,LSM-44636,K114,NEU,0.18,0.875
ZINC12645013,LSM-4520,"N-(4-Bromophenyl)-2-{[5-(2-chlorophenyl)-4-phenyl-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",VCAP,0.178,0.875
ZINC54744568,LSM-5262,Xylometazoline,PC3,0.177,0.875
ZINC44669400,LSM-45739,,YAPC,0.174,0.875
ZINC07986146,LSM-3826,TCS-359,A549,0.171,0.875
ZINC59105843,LSM-4923,BIX-01338,MCF7,0.169,0.875
ZINC38684609,LSM-45952,"Dihydroorotate Dehydrogenase Inhibitor, Brequinar",MCF7,0.168,0.875
ZINC39488252,LSM-6030,Butacaine,PC3,0.166,0.875
ZINC15229578,LSM-43196,AGK 2,SW948,0.331,0.874
ZINC02521893,LSM-1338,IN1304,HCC515,0.314,0.874
ZINC67294377,LSM-1080,TORIN-2,VCAP,0.311,0.874
ZINC27017997,LSM-1135,Linsitinib,SKBR3,0.287,0.874
ZINC06215588,LSM-45864,BMS-794833,YAPC,0.266,0.874
ZINC24013596,LSM-4706,F1566-0341,NEU,0.257,0.874
ZINC20759151,LSM-15379,SR-2640,MCF7,0.238,0.874
ZINC00706034,LSM-2620,AC1MXYGS,MCF7,0.224,0.874
ZINC27521455,LSM-6453,CHEMDIV1_016684,PC3,0.198,0.874
ZINC08649721,LSM-3862,PD-407824,NPC,0.362,0.873
ZINC14195213,LSM-2088,"L741,626",VCAP,0.353,0.873
ZINC41019495,LSM-1012,GSK429286A,A549,0.326,0.873
ZINC12851913,LSM-1012,GSK429286A,A549,0.326,0.873
ZINC40167881,LSM-1203,301836-43-1,NPC,0.301,0.873
ZINC40167894,LSM-1203,301836-43-1,NPC,0.301,0.873
ZINC38679227,LSM-3293,RO 90-7501,MCF7,0.298,0.873
ZINC02290269,LSM-4899,ST014147,VCAP,0.285,0.873
ZINC38917539,LSM-1171,ZINC77024257,PC3,0.281,0.873
ZINC15016650,LSM-4574,ST50073310,ASC,0.278,0.873
ZINC04696102,LSM-4574,ST50073310,ASC,0.278,0.873
ZINC02569007,LSM-2083,Aminogenistein,A549,0.269,0.873
ZINC13916432,LSM-3797,Sildenafil,SW948,0.268,0.873
ZINC66236575,LSM-3757,NCGC00012961,PC3,0.263,0.873
ZINC23126911,LSM-4864,MLS-0435557.0001,ASC,0.252,0.873
ZINC08903373,LSM-2263,MLS002699918,PC3,0.241,0.873
ZINC04993307,LSM-2263,MLS002699918,PC3,0.241,0.873
ZINC06844191,LSM-45792,Perampanel,A375,0.239,0.873
ZINC14851866,LSM-45476,,PC3,0.236,0.873
ZINC02438388,LSM-2458,MLS003568130,MCF7,0.231,0.873
ZINC01875807,LSM-42868,MLS-0091943.0001,HEPG2,0.229,0.873
ZINC27323831,LSM-1559,SCHEMBL12636892,ASC,0.226,0.873
ZINC39664166,LSM-1521,OMDM-2,VCAP,0.225,0.873
ZINC67462787,LSM-1443,MR-16728,HT29,0.223,0.873
ZINC16979396,LSM-4801,MLS000594029,VCAP,0.211,0.873
ZINC09350407,LSM-6335,I-BET151,HT29,0.203,0.873
ZINC09350407,LSM-6335,I-BET151,HT29,0.203,0.873
ZINC37285179,LSM-2989,SECINH3,A375,0.199,0.873
ZINC20522077,LSM-1491,Sulfinpyrazone,A549,0.192,0.873
ZINC19413854,LSM-4567,"3,4'-Dimethoxyflavone",ASC,0.187,0.873
ZINC04809769,LSM-45360,,VCAP,0.179,0.873
ZINC67293277,LSM-45360,,VCAP,0.179,0.873
ZINC08428560,LSM-6516,AC1N39OF,VCAP,0.174,0.873
ZINC20240911,LSM-41959,BRD-K85885948,PC3,0.163,0.873
ZINC06181492,LSM-2415,MLS000581978,A549,0.393,0.872
ZINC27515740,LSM-3435,CHEMBL3188521,A549,0.352,0.872
ZINC39867311,LSM-3435,CHEMBL3188521,A549,0.352,0.872
ZINC42015641,LSM-3187,KUC103882,HT29,0.336,0.872
ZINC42016488,LSM-3187,KUC103882,HT29,0.336,0.872
ZINC42027415,LSM-3187,KUC103882,HT29,0.336,0.872
ZINC42015638,LSM-3187,KUC103882,HT29,0.336,0.872
ZINC22241727,LSM-2747,MLS002473453,VCAP,0.328,0.872
ZINC38687919,LSM-1066,MLN-8054,HUVEC,0.319,0.872
ZINC24685850,LSM-4719,ST019365,HA1E,0.303,0.872
ZINC38683249,LSM-3293,RO 90-7501,MCF7,0.298,0.872
ZINC09308846,LSM-1978,Propylpyrazoletriol,VCAP,0.292,0.872
ZINC09308846,LSM-1978,Propylpyrazoletriol,VCAP,0.292,0.872
ZINC04873187,LSM-4111,MLS001065846,VCAP,0.287,0.872
ZINC49532029,LSM-2732,Ditolylguanidine,HT29,0.286,0.872
ZINC42027108,LSM-2547,CHEMBL490083,HA1E,0.277,0.872
ZINC00465783,LSM-3108,Meclofenamic acid,VCAP,0.276,0.872
ZINC13584358,LSM-1197,CDK9 Inhibitor,HA1E,0.273,0.872
ZINC54621026,LSM-45467,CX-4945 (Silmitasertib),YAPC,0.271,0.872
ZINC20435048,LSM-4085,Mefenamic acid,HT29,0.264,0.872
ZINC63730227,LSM-4597,AC1LPBDT,SKB,0.26,0.872
ZINC16545802,LSM-4706,F1566-0341,NEU,0.257,0.872
ZINC01835866,LSM-4522,STK139544,ASC,0.257,0.872
ZINC39579965,LSM-2187,MLS003448141,VCAP,0.25,0.872
ZINC02150079,LSM-2795,WAY-170523,PC3,0.247,0.872
ZINC39514476,LSM-2795,WAY-170523,PC3,0.247,0.872
ZINC32833711,LSM-1985,"2-Phenyl-n-[4-(1,3-thiazol-2-ylsulfamoyl)phenyl]quinoline-4-carboxamide",VCAP,0.24,0.872
ZINC25471452,LSM-4154,MLS002473449,HCC515,0.24,0.872
ZINC38679521,LSM-4584,ZINC04084020,MCF7,0.237,0.872
ZINC04981480,LSM-43131,ST50973695,HCC515,0.23,0.872
ZINC13882051,LSM-2332,MLS003568132,A549,0.23,0.872
ZINC24773860,LSM-2332,MLS003568132,A549,0.23,0.872
ZINC06322235,LSM-2332,MLS003568132,A549,0.23,0.872
ZINC06506953,LSM-36824,AC1MFX8K,SKM1,0.229,0.872
ZINC03424633,LSM-36824,AC1MFX8K,SKM1,0.229,0.872
ZINC42015729,LSM-3459,KUC103853,PC3,0.224,0.872
ZINC37442108,LSM-3459,KUC103853,PC3,0.224,0.872
ZINC42015061,LSM-3459,KUC103853,PC3,0.224,0.872
ZINC03893846,LSM-4183,BRN 0893050,HEPG2,0.22,0.872
ZINC41127242,LSM-42894,MLS003429131,HT29,0.217,0.872
ZINC28053762,LSM-45297,Deferasirox,MCF7,0.216,0.872
ZINC22529053,LSM-37142,81-78-7,NPC,0.212,0.872
ZINC41084884,LSM-4214,MLS003079541,MCF7,0.211,0.872
ZINC35042205,LSM-3954,MLS-0425618.0001,MCF7,0.207,0.872
ZINC00184605,LSM-3954,MLS-0425618.0001,MCF7,0.207,0.872
ZINC62558143,LSM-3787,CHEMBL461622,PC3,0.2,0.872
ZINC38680803,LSM-2671,SB-216641,HA1E,0.2,0.872
ZINC38681067,LSM-2671,SB-216641,HA1E,0.2,0.872
ZINC58953379,LSM-8219,MLS003129114,VCAP,0.199,0.872
ZINC04156927,LSM-6268,ZM336372,HT29,0.19,0.872
ZINC32609551,LSM-45360,,VCAP,0.179,0.872
ZINC63362541,LSM-4923,BIX-01338,MCF7,0.169,0.872
ZINC20558818,LSM-4923,BIX-01338,MCF7,0.169,0.872
ZINC39217612,LSM-37000,ITSA-1,NEU,0.168,0.872
CHEMBL24133,LSM-1098,Gefitinib,SKBR3,0.332,0.871
ZINC20413736,LSM-1012,GSK429286A,A549,0.326,0.871
ZINC02631595,LSM-6210,ZINC01050121,MCF7,0.313,0.871
ZINC59507067,LSM-4129,CHEMBL397100,MCF7,0.304,0.871
ZINC60264865,LSM-2171,Tremorine,HT29,0.299,0.871
ZINC14472210,LSM-4224,MLS003271342,VCAP,0.295,0.871
ZINC13598487,LSM-4899,ST014147,VCAP,0.285,0.871
ZINC03984361,LSM-4899,ST014147,VCAP,0.285,0.871
ZINC20788719,LSM-2792,12K-613S,PC3,0.284,0.871
ZINC39450518,LSM-43087,ST072947,NPC,0.284,0.871
ZINC22241216,LSM-3305,MLS-0437131.0001,A375,0.279,0.871
ZINC22319286,LSM-4811,Entinostat,HT29,0.272,0.871
ZINC38976272,LSM-5998,Pilaralisib,YAPC,0.27,0.871
ZINC36260717,LSM-37227,Tributyltin Chloride,HA1E,0.269,0.871
ZINC62085318,LSM-37227,Tributyltin Chloride,HA1E,0.269,0.871
ZINC39486968,LSM-37227,Tributyltin Chloride,HA1E,0.269,0.871
ZINC43255004,LSM-2139,MLS002276485,HT29,0.267,0.871
ZINC09262614,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.871
ZINC20888497,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.871
ZINC28420351,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.871
ZINC63393626,LSM-3219,Ntzdpa,A549,0.244,0.871
ZINC63393625,LSM-3219,Ntzdpa,A549,0.244,0.871
ZINC09158055,LSM-45513,AZD1981,PC3,0.236,0.871
ZINC59151621,LSM-1786,MLS002264403,A549,0.229,0.871
ZINC33051548,LSM-5381,Neurodazine,MCF7,0.201,0.871
ZINC16492687,LSM-2596,CHEMBL1271221,A549,0.174,0.871
ZINC59170460,LSM-45674,XL-147,A375,0.173,0.871
ZINC40033323,LSM-45674,XL-147,A375,0.173,0.871
ZINC59170655,LSM-45674,XL-147,A375,0.173,0.871
ZINC38651767,LSM-45952,"Dihydroorotate Dehydrogenase Inhibitor, Brequinar",MCF7,0.168,0.871
ZINC38678726,LSM-45952,"Dihydroorotate Dehydrogenase Inhibitor, Brequinar",MCF7,0.168,0.871
ZINC16192718,LSM-43112,AC1NSOND,A549,0.392,0.87
ZINC39668187,LSM-2468,Palmitoyl Dopamine,A549,0.389,0.87
ZINC39672132,LSM-2468,Palmitoyl Dopamine,A549,0.389,0.87
ZINC39672133,LSM-2468,Palmitoyl Dopamine,A549,0.389,0.87
ZINC00989335,LSM-3862,PD-407824,NPC,0.362,0.87
ZINC35460779,LSM-6634,MLS001033149,A549,0.357,0.87
ZINC21218196,LSM-6186,STK064652,PC3,0.341,0.87
ZINC21218199,LSM-6186,STK064652,PC3,0.341,0.87
ZINC38597539,LSM-43097,Dacinostat,A549,0.338,0.87
ZINC11914917,LSM-4032,AC1LDBAO,MCF7,0.332,0.87
ZINC44720534,LSM-4664,STK366994,VCAP,0.31,0.87
ZINC02250174,LSM-4673,AC1MTJVV,HCC515,0.308,0.87
ZINC08536106,LSM-4781,2002-H20,HT29,0.296,0.87
ZINC08536106,LSM-4781,2002-H20,HT29,0.296,0.87
ZINC37350105,LSM-4647,Mofezolac,VCAP,0.29,0.87
CHEMBL179458,LSM-42796,Pelitinib,MCF10A,0.29,0.87
CHEMBL179458,LSM-42796,Pelitinib,MCF10A,0.29,0.87
ZINC40034100,LSM-42879,MEK1/2 Inhibitor,HCC515,0.288,0.87
ZINC64588108,LSM-1143,Trametinib,MCF10A,0.287,0.87
ZINC64588109,LSM-1143,Trametinib,MCF10A,0.287,0.87
ZINC39689218,LSM-4052,Benzonatate,A375,0.287,0.87
ZINC56748111,LSM-4811,Entinostat,HT29,0.272,0.87
ZINC20633191,LSM-5232,ST50982848,MCF7,0.269,0.87
ZINC08951299,LSM-3487,MLS000862515,HA1E,0.261,0.87
ZINC08385093,LSM-36797,BG-STK33-59,THP1,0.26,0.87
ZINC01190479,LSM-2780,Lintitript,VCAP,0.256,0.87
ZINC06887695,LSM-2829,"2-(2,5-Dimethoxyphenylcarbamoyl)phenyl acetate",A549,0.254,0.87
ZINC65074864,LSM-43264,Ibutilide,YAPC,0.249,0.87
ZINC63503304,LSM-2795,WAY-170523,PC3,0.247,0.87
ZINC00134652,LSM-2329,Apoptosis Activator II,ASC,0.247,0.87
ZINC12387120,LSM-4172,GW7647,HA1E,0.246,0.87
ZINC35371946,LSM-45859,XL335,YAPC,0.242,0.87
ZINC33706400,LSM-45816,Sarsasapogenin,YAPC,0.239,0.87
ZINC01501586,LSM-43092,HMS1476K01,SKB,0.234,0.87
ZINC39916346,LSM-2332,MLS003568132,A549,0.23,0.87
ZINC39916349,LSM-2332,MLS003568132,A549,0.23,0.87
ZINC64965841,LSM-2332,MLS003568132,A549,0.23,0.87
ZINC38705052,LSM-2332,MLS003568132,A549,0.23,0.87
ZINC39664073,LSM-1521,OMDM-2,VCAP,0.225,0.87
ZINC39678351,LSM-1521,OMDM-2,VCAP,0.225,0.87
ZINC39664005,LSM-1521,OMDM-2,VCAP,0.225,0.87
ZINC10908693,LSM-2620,AC1MXYGS,MCF7,0.224,0.87
ZINC35343321,LSM-1443,MR-16728,HT29,0.223,0.87
ZINC28059916,LSM-4830,AC1LEEJB,PHH,0.22,0.87
ZINC11639946,LSM-36861,Sirtinol,NPC,0.22,0.87
ZINC39725994,LSM-4909,MAYBRIDGE4_001867,HEPG2,0.213,0.87
ZINC16778515,LSM-4550,BAS 05532738,PC3,0.21,0.87
ZINC53285485,LSM-3937,BRD-K86727142-001-06-6,SKB,0.204,0.87
ZINC29464724,LSM-3937,BRD-K86727142-001-06-6,SKB,0.204,0.87
ZINC20004836,LSM-5381,Neurodazine,MCF7,0.201,0.87
ZINC16067534,LSM-3245,VU0405166-2,VCAP,0.186,0.87
ZINC22184837,LSM-45360,,VCAP,0.179,0.87
ZINC55633418,LSM-3335,1-(Phenylsulfonyl)-1H-benzimidazol-2-amine,A375,0.179,0.87
ZINC08071854,LSM-3826,TCS-359,A549,0.171,0.87
ZINC22637467,LSM-4923,BIX-01338,MCF7,0.169,0.87
ZINC01382003,LSM-4923,BIX-01338,MCF7,0.169,0.87
ZINC00193255,LSM-4698,AC1LGCD9,ASC,0.338,0.869
ZINC35576224,LSM-1012,GSK429286A,A549,0.326,0.869
ZINC13148260,LSM-2218,MLS-0257792.0001,A375,0.308,0.869
CHEMBL179607,LSM-1152,CHEMBL2136735,LNCAP,0.307,0.869
ZINC45330730,LSM-43087,ST072947,NPC,0.284,0.869
ZINC24147813,LSM-42888,MLS001163538,VCAP,0.271,0.869
ZINC35743744,LSM-42042,BRD-K87508191,PC3,0.271,0.869
ZINC16068416,LSM-45387,,MCF7,0.258,0.869
ZINC20706582,LSM-45476,,PC3,0.236,0.869
ZINC05376778,LSM-2708,SMR000178575,HA1E,0.236,0.869
